name,year_authors,year,volume,url,title,publisher,pages,number,month,journal,doi,author,abstract,ENTRYTYPE,ID,issue,numpages,note,day,booktitle,address
10.1103_physrevb.56.611,1997--Broughton-J-Q-Meli-C-A-Vashishta-P-Kalia-R-K,1997,56,https://doi.org/10.1103%2Fphysrevb.56.611,Direct atomistic simulation of quartz crystal oscillators: Bulk properties and nanoscale devices,American Physical Society (APS),611--618,2,jul,Physical Review B,10.1103/physrevb.56.611,Jeremy Q. Broughton and Christopher A. Meli and Priya Vashishta and Rajiv K. Kalia,"Current experimental research aims to reduce the size of quartz crystal oscillators into the submicrometer range. Devices then comprise multimillion atoms and operating frequencies will be in the gigahertz regime. Such characteristics make direct atomic scale simulation feasible using large scale parallel computing. Here, we describe molecular-dynamics simulations on bulk and nanoscale device systems focusing on elastic constants and flexural frequencies. Here we find (a) in order to achieve elastic constants within 1% of those of the bulk requires approximately one million atoms; precisely the experimental regime of interest; (b) differences from continuum mechanical frequency predictions are observable for 17 nm devices; (c) devices with 1% defects exhibit dramatic anharmonicity. A subsequent paper describes the direct atomistic simulation of operating characteristics of a micrometer scale device. A PAPS cosubmission gives algorithmic details.",article,Broughton_1997,,,,,,
10.1103_physrevb.57.5140,1998--Meyer-R-Entel-P,1998,57,https://doi.org/10.1103%2Fphysrevb.57.5140,Martensite-austenite transition and phonon dispersion curves of Fe<sub>1-x</sub>Ni<sub>x</sub> studied by molecular-dynamics simulations,American Physical Society (APS),5140--5147,9,mar,Physical Review B,10.1103/physrevb.57.5140,R. Meyer and P. Entel,"We have done molecular-dynamics simulations of Fe<sub>1−x</sub>Ni<sub>x</sub> employing a semiempirical model. We present a phase diagram of the martensite-austenite transition temperatures as a function of the Ni concentration which is in good agreement with experimental observations. In addition to this we have calculated the phonon dispersion curves of Fe and Ni from the model. Results show that the vibrational properties of the metals are well reproduced by the embedded-atom-method potentials. Finally, we have derived the phonon dispersion relations of bcc Fe<sub>80</sub>Ni<sub>20</sub>. We find rather low energies of the [110]−TA<sub>1</sub> phonons with a strong temperature dependence which we attribute to instabilities of Ni in the bcc phase. We do not find any indications of a soft mode at the martensite-austenite transition in Fe<sub>1−x</sub>Ni<sub>x</sub>.",article,Meyer_1998,,,,,,
10.1103_physrevb.58.2539,1998--Justo-J-F-Bazant-M-Z-Kaxiras-E-et-al,1998,58,https://doi.org/10.1103%2Fphysrevb.58.2539,Interatomic potential for silicon defects and disordered phases,American Physical Society (APS),2539--2550,5,aug,Physical Review B,10.1103/physrevb.58.2539,João F. Justo and Martin Z. Bazant and Efthimios Kaxiras and V. V. Bulatov and Sidney Yip,"We develop an empirical potential for silicon which represents a considerable improvement over existing models in describing local bonding for bulk defects and disordered phases. The model consists of two- and three-body interactions with theoretically motivated functional forms that capture chemical and physical trends as explained in a companion paper. The numerical parameters in the functional form are obtained by fitting to a set of ab initio results from quantum-mechanical calculations based on density-functional theory in the local-density approximation, which include various bulk phases and defect structures. We test the potential by applying it to the relaxation of point defects, core properties of partial dislocations and the structure of disordered phases, none of which are included in the fitting procedure. For dislocations, our model makes predictions in excellent agreement with ab initio and tight-binding calculations. It is the only potential known to describe both the 30°- and 90°-partial dislocations in the glide set &#123;111&#125;. The structural and thermodynamic properties of the liquid and amorphous phases are also in good agreement with experimental and ab initio results. Our potential is capable of simulating a quench directly from the liquid to the amorphous phase, and the resulting amorphous structure is more realistic than with existing empirical preparation methods. These advances in transferability come with no extra computational cost, since force evaluation with our model is faster than with the popular potential of Stillinger-Weber, thus allowing reliable atomistic simulations of very large atomic systems.",article,Justo_1998,,,,,,
10.1103_physrevb.59.3393,1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A,1999,59,https://doi.org/10.1103%2Fphysrevb.59.3393,Interatomic potentials for monoatomic metals from experimental data and ab initio calculations,American Physical Society (APS),3393--3407,5,feb,Physical Review B,10.1103/physrevb.59.3393,Y. Mishin and D. Farkas and M. J. Mehl and D. A. Papaconstantopoulos,"We demonstrate an approach to the development of many-body interatomic potentials for monoatomic metals with improved accuracy and reliability. The functional form of the potentials is that of the embedded-atom method, but the interesting features are as follows: (1) The database used for the development of a potential includes both experimental data and a large set of energies of different alternative crystalline structures of the material generated by ab initio calculations. We introduce a rescaling of interatomic distances in an attempt to improve the compatibility between experimental and ab initio data. (2) The optimum parametrization of the potential for the given database is obtained by alternating the fitting and testing steps. The testing step includes a comparison between the ab initio structural energies and those predicted by the potential. This strategy allows us to achieve the best accuracy of fitting within the intrinsic limitations of the potential model. Using this approach we develop reliable interatomic potentials for Al and Ni. The potentials accurately reproduce basic equilibrium properties of these metals, the elastic constants, the phonon-dispersion curves, the vacancy formation and migration energies, the stacking fault energies, and the surface energies. They also predict the right relative stability of different alternative structures with coordination numbers ranging from 12 to 4. The potentials are expected to be easily transferable to different local environments encountered in atomistic simulations of lattice defects.",article,Mishin_1999,,,,,,
10.1103_physrevb.62.14720,2000--Sturgeon-J-B-Laird-B-B,2000,62,https://doi.org/10.1103%2Fphysrevb.62.14720,Adjusting the melting point of a model system via Gibbs-Duhem integration: Application to a model of aluminum,American Physical Society (APS),14720--14727,22,dec,Physical Review B,10.1103/physrevb.62.14720,Jess B. Sturgeon and Brian B. Laird,"Model interaction potentials for real materials are generally optimized with respect to only those experimental properties that are easily evaluated as mechanical averages [e.g., elastic constants (at T=0 K), static lattice energies, and liquid structure]. For such potentials, agreement with experiment for the nonmechanical properties, such as the melting point, is not guaranteed and such values can deviate significantly from experiment. We present a method for reparametrizing any model interaction potential of a real material to adjust its melting temperature to a value that is closer to its experimental melting temperature. This is done without significantly affecting the mechanical properties for which the potential was modeled. This method is an application of Gibbs-Duhem integration [D. Kofke, Mol. Phys. 78, 1331 (1993)]. As a test we apply the method to an embedded atom model of aluminum [J. Mei and J.W. Davenport, Phys. Rev. B 46, 21 (1992)] for which the melting temperature for the thermodynamic limit is 826.4±1.3 K—somewhat below the experimental value of 933 K. After reparametrization, the melting temperature of the modified potential is found to be 931.5±1.5 K.",article,Sturgeon_2000,,,,,,
10.1103_physrevb.63.224106,2001--Mishin-Y-Mehl-M-J-Papaconstantopoulos-D-A-et-al,2001,63,https://doi.org/10.1103%2Fphysrevb.63.224106,"Structural stability and lattice defects in copper: Ab initio, tight-binding, and embedded-atom calculations",American Physical Society (APS),224106,22,may,Physical Review B,10.1103/physrevb.63.224106,Y. Mishin and M. J. Mehl and D. A. Papaconstantopoulos and A. F. Voter and J. D. Kress,"We evaluate the ability of the embedded-atom method (EAM) potentials and the tight-binding (TB) method to predict reliably energies and stability of nonequilibrium structures by taking Cu as a model material. Two EAM potentials are used here. One is constructed in this work by using more fitting parameters than usual and including ab initio energies in the fitting database. The other potential was constructed previously using a traditional scheme. Excellent agreement is observed between ab initio, TB, and EAM results for the energies and stability of several nonequilibrium structures of Cu, as well as for energies along deformation paths between different structures. We conclude that not only TB calculations but also EAM potentials can be suitable for simulations in which correct energies and stability of different atomic configurations are essential, at least for Cu. The bcc, simple cubic, and diamond structures of Cu were identified as elastically unstable, while some other structures (e.g., hcp and 9R) are metastable. As an application of this analysis, nonequilibrium structures of epitaxial Cu films on (001)-oriented fcc or bcc substrates are evaluated using a simple model and atomistic simulations with an EAM potential. In agreement with experimental data, the structure of the film can be either deformed fcc or deformed hcp. The bcc structure cannot be stabilized by epitaxial constraints.",article,Mishin_2001,,16,,,,
10.1103_physrevb.64.184102,2001--Lee-B-J-Baskes-M-I-Kim-H-Cho-Y-K,2001,64,https://doi.org/10.1103%2Fphysrevb.64.184102,Second nearest-neighbor modified embedded atom method potentials for bcc transition metals,American Physical Society (APS),184102,18,oct,Physical Review B,10.1103/physrevb.64.184102,Byeong-Joo Lee and M.I. Baskes and Hanchul Kim and Yang Koo Cho,"The second nearest-neighbor modified embedded atom method (MEAM) [Phys. Rev. B 62, 8564 (2000)], developed in order to solve problems of the original first nearest-neighbor MEAM on bcc metals, has now been applied to all bcc transition metals, Fe, Cr, Mo, W, V, Nb, and Ta. The potential parameters could be determined empirically by fitting to (<i>∂B/∂P</i>), elastic constants, structural energy differences among bcc, fcc and hcp structures, vacancy-formation energy, and surface energy. Various physical properties of individual elements, including elastic constants, structural properties, point-defect properties, surface properties, and thermal properties were calculated and compared with experiments or high level calculations so that the reliability of the present empirical atomic-potential formalism can be evaluated. It is shown that the present potentials reasonably reproduce nonfitted properties of the bcc transition metals, as well as the fitted properties. The effect of the size of radial cutoff distance on the calculation and the compatibility with the original first nearest-neighbor MEAM that has been successful for fcc, hcp, and other structures are also discussed.",article,Lee_2001,,,,,,
10.1103_physrevb.65.195124,2002--Albe-K-Nordlund-K-Averback-R-S,2002,65,https://doi.org/10.1103%2Fphysrevb.65.195124,Modeling the metal-semiconductor interaction: Analytical bond-order potential for platinum-carbon,American Physical Society (APS),195124,19,may,Physical Review B,10.1103/physrevb.65.195124,Karsten Albe and Kai Nordlund and Robert S. Averback,"We propose an analytical interatomic potential for modeling platinum, carbon, and the platinum-carbon interaction using a single functional form. The ansatz chosen for this potential makes use of the fact that chemical bonding in both covalent systems and d-transition metals can be described in terms of the Pauling bond order. By adopting Brenner’s original bond-order potential for carbon [Phys. Rev. B <b>42</b>, 9458 (1990)] we devise an analytical expression that has an equivalent form for describing the C-C/Pt-Pt/Pt-C interactions. It resembles, in the case of the pure metal interaction, an embedded-atom scheme, but includes angularity. The potential consequently provides an excellent description of the properties of Pt including the elastic anisotropy ratio. The parameters for both the Pt-Pt interaction and the Pt-C interaction are systematically adjusted using a combination of experimental and theoretical data, the latter being generated by total-energy calculations based on density-functional theory. This approach offers good chemical accuracy in describing all types of interactions, and has a wide applicability for modeling metal-semiconductor systems.",article,Albe_2002,,,,,,
10.1103_physrevb.65.224114,2002--Mishin-Y-Mehl-M-J-Papaconstantopoulos-D-A,2002,65,https://doi.org/10.1103%2Fphysrevb.65.224114,Embedded-atom potential for B2-NiAl,American Physical Society (APS),224114,22,jun,Physical Review B,10.1103/physrevb.65.224114,Y. Mishin and M. J. Mehl and D. A. Papaconstantopoulos,"An embedded-atom potential has been constructed for the intermetallic compound B2−NiAl by fitting to both experimental properties and ab initio data. The ab initio data have been generated in the form of energy-volume relations for a number of alternative structures of NiAl and Ni3Al, as well as for Ni and Al. The potential accurately reproduces the basic lattice properties of B2−NiAl, planar faults, and point-defect characteristics. It also reproduces the energetics and stability of all other structures included in the fit. The potential is applied to calculate equilibrium point-defect concentrations in B2−NiAl as functions of temperature and composition near the stoichiometry. In contrast to previous calculations, the defect formation entropies arising from atomic vibrations are included in our calculation within the quasiharmonic approximation. Such entropies tend to increase the concentrations of thermal point defects in B2−NiAl at high temperatures, but the atomic disorder mechanism remains triple-defect type up to the melting point.",article,Mishin_2002,,14,,,,
10.1103_physrevb.66.035205,2002--Albe-K-Nordlund-K-Nord-J-Kuronen-A,2002,66,https://doi.org/10.1103%2Fphysrevb.66.035205,"Modeling of compound semiconductors: Analytical bond-order potential for Ga, As, and GaAs",American Physical Society (APS),035205,3,jul,Physical Review B,10.1103/physrevb.66.035205,Karsten Albe and Kai Nordlund and Janne Nord and Antti Kuronen,"An analytical bond-order potential for GaAs is presented, that allows one to model a wide range of properties of GaAs compound structures, as well as the pure phases of gallium and arsenide, including nonequilibrium configurations. The functional form is based on the bond-order scheme as devised by Abell-Tersoff and Brenner, while a systematic fitting scheme starting from the Pauling relation is used for determining all adjustable parameters. Reference data were taken from experiments if available, or computed by self-consistent total-energy calculations within the local density-functional theory otherwise. For fitting the parameters, only structural data of the metallic phases of gallium and arsenide as well as those of different GaAs phases were used. A number of tests on point defect properties, surface properties, and melting behavior have been performed afterward in order to validate the accuracy and transferability of the potential model, but were not part of the fitting procedure. While point defect properties and surfaces with low As content are found to be in good agreement with literature data, the description of As-rich surface reconstructions is not satisfactory. In the case of molten GaAs we find support for a structural model based on experiment that indicates a polymerized arsenic phase in the melt.",article,Albe_2002,,,,,,
10.1103_physrevb.67.125101,2003--Li-Y-Siegel-D-J-Adams-J-B-Liu-X-Y,2003,67,https://doi.org/10.1103%2Fphysrevb.67.125101,Embedded-atom-method tantalum potential developed by the force-matching method,American Physical Society (APS),125101,12,mar,Physical Review B,10.1103/physrevb.67.125101,Youhong Li and Donald J. Siegel and James B. Adams and Xiang-Yang Liu,"An embedded-atom-method potential for tantalum (Ta) has been carefully constructed by fitting to a combination of experimental and density-functional theory (DFT) data. The fitted data include the elastic constants, lattice constant, cohesive energy, unrelaxed vacancy formation energy, and hundreds of force data calculated by DFT for a variety of structures such as liquids, surfaces, clusters, interstitials, vacancies, and stacking faults. We also fit to the cohesive energy vs volume data from the equation of state for the body-centered-cubic (bcc) Ta and to the calculated cohesive energy using DFT for the face-centered-cubic (fcc) Ta structure. We assess the accuracy of the new potential by comparing several calculated Ta properties with those obtained from other potentials previously reported in the literature. In many cases, the new potential yields superior accuracy at a comparable or lower computational cost.",article,Li_2003,,8,,,,
10.1103_physrevb.68.024102,2003--Zope-R-R-Mishin-Y,2003,68,https://doi.org/10.1103%2Fphysrevb.68.024102,Interatomic potentials for atomistic simulations of the Ti-Al system,American Physical Society (APS),024102,2,jul,Physical Review B,10.1103/physrevb.68.024102,Rajendra R. Zope and Y. Mishin,"Semiempirical interatomic potentials have been developed for Al, α−Ti, and γ−TiAl within the embedded atom method (EAM) formalism by fitting to a large database of experimental as well as ab initio data. The ab initio calculations were performed by the linearized augmented plane wave (LAPW) method within the density functional theory to obtain the equations of state for a number of crystal structures of the Ti-Al system. Some of the calculated LAPW energies were used for fitting the potentials while others for examining their quality. The potentials correctly predict the equilibrium crystal structures of the phases and accurately reproduce their basic lattice properties. The potentials are applied to calculate the energies of point defects, surfaces, and planar faults in the equilibrium structures. Unlike earlier EAM potentials for the Ti-Al system, the proposed potentials provide a reasonable description of the lattice thermal expansion, demonstrating their usefulness for molecular-dynamics and Monte Carlo simulations at high temperatures. The energy along the tetragonal deformation path (Bain transformation) in γ−TiAl calculated with the EAM potential is in fairly good agreement with LAPW calculations. Equilibrium point defect concentrations in γ−TiAl are studied using the EAM potential. It is found that antisite defects strongly dominate over vacancies at all compositions around stoichiometry, indicating that γ−TiAl is an antisite disorder compound, in agreement with experimental data.",article,Zope_2003,,14,,,,
10.1103_physrevb.68.024107,2003--Los-J-H-Fasolino-A,2003,68,https://doi.org/10.1103%2Fphysrevb.68.024107,Intrinsic long-range bond-order potential for carbon: Performance in Monte Carlo simulations of graphitization,American Physical Society (APS),024107,2,jul,Physical Review B,10.1103/physrevb.68.024107,J. H. Los and A. Fasolino,"We propose a bond order potential for carbon with built-in long-range interactions. The potential is defined as the sum of an angular and coordination dependent short-range part accounting for the strong covalent interactions and a radial long-range part describing the weak interactions responsible, e.g., for the interplanar binding in graphite. The short-range part is a Brenner type of potential, with several modifications introduced to get an improved description of elastic properties and conjugation. Contrary to previous long-range extensions of existing bond order potentials, we prevent the loss of accuracy by compensating for the additional long-range interactions by an appropriate parametrization of the short-range part. We also provide a short-range bond order potential. In Monte Carlo simulations our potential gives a good description of the diamond to graphite transformation. For thin (111) slabs graphitization proceeds perpendicular to the surface as found in ab initio simulations, whereas for thick layers we find that graphitization occurs layer by layer.",article,Los_2003,,,,,,
10.1103_physrevb.68.144112,2003--Lee-B-J-Shim-J-H-Baskes-M-I,2003,68,https://doi.org/10.1103%2Fphysrevb.68.144112,"Semiempirical atomic potentials for the fcc metals Cu, Ag, Au, Ni, Pd, Pt, Al, and Pb based on first and second nearest-neighbor modified embedded atom method",American Physical Society (APS),144112,14,oct,Physical Review B,10.1103/physrevb.68.144112,Byeong-Joo Lee and Jae-Hyeok Shim and M. I. Baskes,"Modified embedded atom method (MEAM) potentials for fcc elements Cu, Ag, Au, Ni, Pd, Pt, Al, and Pb have been newly developed using the original first nearest-neighbor MEAM and the recently developed second nearest-neighbor MEAM formalisms. It was found that the original MEAM potentials for fcc elements show some critical shortcomings such as structural instability and incorrect surface reconstructions on (100), (110), and/or (111) surfaces. The newly developed MEAM potentials solve most of the problems and describe the bulk properties (elastic constants, structural energy differences), point defect properties (vacancy and interstitial formation energy and formation volume, activation energy of vacancy diffusion), planar defect properties (stacking fault energy, surface energy, surface relaxation and reconstruction), and thermal properties (thermal expansion coefficients, specific heat, melting point, heat of melting) of the fcc elements considered, in good agreement with relevant experimental information. It has been shown that in the MEAM the degree of many-body screening (C<sub>min</sub>) is an important material property and that structural stability at finite temperatures should be included as a checkpoint during development of semiempirical potentials.",article,Lee_2003,,,,,,
10.1103_physrevb.68.214104,2003--Ackland-G-J-Huang-X-Rabe-K-M,2003,68,https://doi.org/10.1103%2Fphysrevb.68.214104,"First-principles thermodynamics of transition metals: W, NiAl, and PdTi",American Physical Society (APS),214104,21,dec,Physical Review B,10.1103/physrevb.68.214104,Graeme J. Ackland and Xiangyang Huang and Karin M. Rabe,"We apply the pseudopotential density-functional-perturbation theory approach along with the quasiharmonic approximation to calculate the thermal expansion of tungsten and two important metallic alloys NiAl and PdTi. We derive the theory for anisotropic crystal structures and test the approximation that the anisotropic effects of thermal expansion are equivalent to negative pressure—this simplifies the calculation enormously for complex structures. Throughout, we find excellent agreement with experimental results.",article,Ackland_2003,,,,,,
10.1103_physrevb.69.144113,2004--Zhou-X-W-Johnson-R-A-Wadley-H-N-G,2004,69,https://doi.org/10.1103%2Fphysrevb.69.144113,Misfit-energy-increasing dislocations in vapor-deposited CoFe/NiFe multilayers,American Physical Society (APS),144113,14,apr,Physical Review B,10.1103/physrevb.69.144113,X. W. Zhou and R. A. Johnson and H. N. G. Wadley,"Recent molecular dynamics simulations of the growth of [Ni0.8Fe0.2/Au] multilayers have revealed the formation of misfit-strain-reducing dislocation structures very similar to those observed experimentally. Here we report similar simulations showing the formation of edge dislocations near the interfaces of vapor-deposited (111) [NiFe/CoFe/Cu] multilayers. Unlike misfit dislocations that accommodate lattice mismatch, the dislocation structures observed here increase the mismatch strain energy. Stop-action observations of the dynamically evolving atomic structures indicate that during deposition on the (111) surface of a fcc lattice, adatoms may occupy either fcc sites or hcp sites. This results in the random formation of fcc and hcp domains, with dislocations at the domain boundaries. These dislocations enable atoms to undergo a shift from fcc to hcp sites, or vice versa. These shifts lead to missing atoms, and therefore a later deposited layer can have missing planes compared to a previously deposited layer. This dislocation formation mechanism can create tensile stress in fcc films. The probability that such dislocations are formed was found to quickly diminish under energetic deposition conditions.",article,Zhou_2004,,10,,,,
10.1103_physrevb.69.144205,2004--Bailey-N-P-Schiotz-J-Jacobsen-K-W,2004,69,https://doi.org/10.1103%2Fphysrevb.69.144205,Simulation of Cu-Mg metallic glass: Thermodynamics and structure,American Physical Society (APS),144205,14,apr,Physical Review B,10.1103/physrevb.69.144205,Nicholas P. Bailey and Jakob Schiøtz and Karsten W. Jacobsen,"We have obtained effective medium theory interatomic potential parameters suitable for studying Cu-Mg metallic glasses. We present thermodynamic and structural results from simulations of such glasses over a range of compositions. We have produced low-temperature configurations by cooling from the melt at as slow a rate as practical, using constant temperature and pressure molecular dynamics. During the cooling process we have carried out thermodynamic analyses based on the temperature dependence of the enthalpy and its derivative, the specific heat, from which the glass transition temperature may be determined. We have also carried out structural analyses using the radial distribution function (RDF) and common neighbor analysis (CNA). Our analysis suggests that the splitting of the second peak, commonly associated with metallic glasses, in fact, has little to do with the glass transition itself, but is simply a consequence of the narrowing of peaks associated with structural features present in the liquid state. In fact, the splitting temperature for the Cu-Cu RDF is well above T<sub>g</sub>. The CNA also highlights a strong similarity between the structure of the intermetallic alloys and the amorphous alloys of similar composition. We have also investigated the diffusivity in the supercooled regime. Its temperature dependence indicates fragile-liquid behavior, typical of binary metallic glasses. On the other hand, the relatively low specific-heat jump of around 1.5k<sub>B</sub>/atom indicates apparent strong-liquid behavior, but this can be explained by the width of the transition due to the high cooling rates.",article,Bailey_2004,,,,,,
10.1103_physrevb.71.035211,2005--Erhart-P-Albe-K,2005,71,https://doi.org/10.1103%2Fphysrevb.71.035211,"Analytical potential for atomistic simulations of silicon, carbon, and silicon carbide",American Physical Society (APS),035211,3,jan,Physical Review B,10.1103/physrevb.71.035211,Paul Erhart and Karsten Albe,"We present an analytical bond-order potential for silicon, carbon, and silicon carbide that has been optimized by a systematic fitting scheme. The functional form is adopted from a preceding work [Phys. Rev. B 65, 195124 (2002)] and is built on three independently fitted potentials for Si-Si, C-C, and Si-C interaction. For elemental silicon and carbon, the potential perfectly reproduces elastic properties and agrees very well with first-principles results for high-pressure phases. The formation enthalpies of point defects are reasonably reproduced. In the case of silicon stuctural features of the melt agree nicely with data taken from literature. For silicon carbide the dimer as well as the solid phases B1, B2, and B3 were considered. Again, elastic properties are very well reproduced including internal relaxations under shear. Comparison with first-principles data on point defect formation enthalpies shows fair agreement. The successful validation of the potentials for configurations ranging from the molecular to the bulk regime indicates the transferability of the potential model and makes it a good choice for atomistic simulations that sample a large configuration space.",article,Erhart_2005,,,,,,
10.1103_physrevb.71.184205,2005--Lee-B-J-Wirth-B-D-Shim-J-H-et-al,2005,71,https://doi.org/10.1103%2Fphysrevb.71.184205,Modified embedded-atom method interatomic potential for the Fe-Cu alloy system and cascade simulations on pure Fe and Fe-Cu alloys,American Physical Society (APS),184205,18,may,Physical Review B,10.1103/physrevb.71.184205,Byeong-Joo Lee and Brian D. Wirth and Jae-Hyeok Shim and Junhyun Kwon and Sang Chul Kwon and Jun-Hwa Hong,"A modified embedded-atom method (MEAM) interatomic potential for the Fe−Cu binary system has been developed using previously developed MEAM potentials of Fe and Cu. The Fe−Cu potential was determined by fitting to data on the mixing enthalpy and the composition dependencies of the lattice parameters in terminal solid solutions. The potential gives a value of 0.65 eV for the dilute heat of solution and reproduces the increase of lattice parameter of Fe with addition of Cu in good agreement with experiments. The potential was used to investigate the primary irradiation defect formation in pure Fe and Fe−0.5 at.% Cu alloy by a molecular dynamics cascade simulation study with a PKA energy of 2 keV at 573 K. A tendency for self-interstitial atom-Cu binding, the formation of mixed (Fe−Cu) dumbbells and even Cu−Cu dumbbells was observed. Given a positive binding energy between Cu atoms and self-interstitials, Cu transport by an interstitial diffusion mechanism could be proposed to contribute to the formation of Cu-rich precipitates and irradiation-induced embrittlement in nuclear structural steels.",article,Lee_2005,,,,,,
10.1103_physrevb.73.024116,2006--Sun-D-Y-Mendelev-M-I-Becker-C-A-et-al,2006,73,https://doi.org/10.1103%2Fphysrevb.73.024116,Crystal-melt interfacial free energies in hcp metals: A molecular dynamics study of Mg,American Physical Society (APS),024116,2,jan,Physical Review B,10.1103/physrevb.73.024116,D. Y. Sun and M. I. Mendelev and C. A. Becker and K. Kudin and Tomorr Haxhimali and M. Asta and J. J. Hoyt and A. Karma and D. J. Srolovitz,"Crystal-melt interfacial free energies (γ) are computed for hcp Mg by employing equilibrium molecular-dynamics (MD) simulations and the capillary-fluctuation method (CFM). This work makes use of a newly developed embedded-atom-method (EAM) interatomic potential for Mg fit to crystal, liquid, and melting properties. We describe how the CFM, which has previously been applied to cubic systems only, can be generalized for studies of hcp metals by employing a parametrization for the orientation dependence of γ in terms of hexagonal harmonics. The method is applied in the calculation of the Turnbull coefficient (α) and crystalline anisotropies of γ. We obtain a value of α=0.48, with interfacial free energies for different high-symmetry orientations differing by approximately 1%. These results are compared to those obtained in previous MD-CFM studies for cubic EAM metals as well as experimental studies of solid-liquid interfaces in hcp alloys. In addition, the implications of our results for the prediction of dendrite growth directions in hcp metals are discussed.",article,Sun_2006,,12,,,,
10.1103_physrevb.73.045206,2006--Murdick-D-A-Zhou-X-W-Wadley-H-N-G-et-al,2006,73,https://doi.org/10.1103%2Fphysrevb.73.045206,Analytic bond-order potential for the gallium arsenide system,American Physical Society (APS),045206,4,jan,Physical Review B,10.1103/physrevb.73.045206,D. A. Murdick and X. W. Zhou and H. N. G. Wadley and D. Nguyen-Manh and R. Drautz and D. G. Pettifor,"An analytic, bond-order potential (BOP) is proposed and parametrized for the gallium arsenide system. The potential addresses primary (σ) and secondary (π) bonding and the valence-dependent character of heteroatomic bonding, and it can be combined with an electron counting potential to address the distribution of electrons on the GaAs surface. The potential was derived from a tight-binding description of covalent bonding by retaining the first two levels of an expanded Green’s function for the σ and π bond-order terms. Predictions using the potential were compared with independent estimates for the structures and binding energy of small clusters (dimers, trimers, and tetramers) and for various bulk lattices with coordinations varying from 4 to 12. The structure and energies of simple point defects and melting transitions were also investigated. The relative stabilities of the (001) surface reconstructions of GaAs were well predicted, especially under high-arsenic-overpressure conditions. The structural and binding energy trends of this GaAs BOP generally match experimental observations and ab initio calculations.",article,Murdick_2006,,,,,,
10.1103_physrevb.74.014101,2006--Kim-Y-M-Lee-B-J-Baskes-M-I,2006,74,https://doi.org/10.1103%2Fphysrevb.74.014101,Modified embedded-atom method interatomic potentials for Ti and Zr,American Physical Society (APS),014101,1,jul,Physical Review B,10.1103/physrevb.74.014101,Young-Min Kim and Byeong-Joo Lee and M. I. Baskes,"Semiempirical interatomic potentials for hcp elements, Ti and Zr, have been developed based on the MEAM (modified embedded-atom method) formalism. The new potentials do not cause the stability problem previously reported in MEAM for hcp elements, and describe wide range of physical properties (bulk properties, point defect properties, planar defect properties, and thermal properties) of pure Ti and Zr, in good agreement with experimental information. The applicability of the potentials to atomistic approaches for investigation of various materials behavior (slip, irradiation, amorphous behavior, etc.) in Ti or Zr-based alloys is demonstrated by showing that the related material properties are correctly reproduced using the present potentials and that the potentials can be easily extended to multicomponent systems.",article,Kim_2006,,,,,,
10.1103_physrevb.76.054107,2007--Derlet-P-M-Nguyen-Manh-D-Dudarev-S-L,2007,76,https://doi.org/10.1103%2Fphysrevb.76.054107,Multiscale modeling of crowdion and vacancy defects in body-centered-cubic transition metals,American Physical Society (APS),054107,5,aug,Physical Review B,10.1103/physrevb.76.054107,P. M. Derlet and D. Nguyen-Manh and S. L. Dudarev,"We investigate the structure and mobility of single self-interstitial atom and vacancy defects in body-centered-cubic transition metals forming groups 5B (vanadium, niobium, and tantalum) and 6B (chromium, molybdenum, and tungsten) of the Periodic Table. Density-functional calculations show that in all these metals the axially symmetric ⟨111⟩ self-interstitial atom configuration has the lowest formation energy. In chromium, the difference between the energies of the ⟨111⟩ and the ⟨110⟩ self-interstitial configurations is very small, making the two structures almost degenerate. Local densities of states for the atoms forming the core of crowdion configurations exhibit systematic widening of the “local” <i>d</i> band and an upward shift of the antibonding peak. Using the information provided by electronic structure calculations, we derive a family of Finnis-Sinclair-type interatomic potentials for vanadium, niobium, tantalum, molybdenum, and tungsten. Using these potentials, we investigate the thermally activated migration of self-interstitial atom defects in tungsten. We rationalize the results of simulations using analytical solutions of the multistring Frenkel-Kontorova model describing nonlinear elastic interactions between a defect and phonon excitations. We find that the discreteness of the crystal lattice plays a dominant part in the picture of mobility of defects. We are also able to explain the origin of the non-Arrhenius diffusion of crowdions and to show that at elevated temperatures the diffusion coefficient varies linearly as a function of absolute temperature.",article,Derlet_2007,,,,,,
