name,id,key,potid,potkey,units,atom_style,allsymbols,pair_style,status,symbols,elements,artifacts,comments,dois
2006--Lee-B-J--Fe-C--LAMMPS--ipr1,2006--Lee-B-J--Fe-C--LAMMPS--ipr1,cdeb2979-256f-478e-8bb6-bf575b4d60c4,2006--Lee-B-J--Fe-C,4d6e8340-7311-4368-9006-0ed174cc88ba,metal,atomic,False,meam,active,"['Fe', 'C']","['Fe', 'C']","[{'filename': 'FeC-para.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2006--Lee-B-J--Fe-C/1/FeC-para.meam'}, {'filename': 'library.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2006--Lee-B-J--Fe-C/1/library.meam'}]","Potential 2006--Lee-B-J--Fe-C--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2006--Lee-B-J--Fe-C/2006--Lee-B-J--Fe-C--LAMMPS--ipr1.html
",['10.1016/j.actamat.2005.09.034']
2006--Lee-B-J--Fe-N--LAMMPS--ipr1,2006--Lee-B-J--Fe-N--LAMMPS--ipr1,368b4a82-af32-4f17-9759-6376bf653890,2006--Lee-B-J-Lee-T-H-Kim-S-J--Fe-N,483ca193-46cc-41f3-bcc4-1ffeb2561961,metal,atomic,False,meam,active,"['Fe', 'N']","['Fe', 'N']","[{'filename': 'library.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2006--Lee-B-J-Lee-T-H-Kim-S-J--Fe-N/1/library.meam'}, {'filename': 'FeN.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2006--Lee-B-J-Lee-T-H-Kim-S-J--Fe-N/1/FeN.meam'}]","Potential 2006--Lee-B-J--Fe-N--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2006--Lee-B-J-Lee-T-H-Kim-S-J--Fe-N/2006--Lee-B-J--Fe-N--LAMMPS--ipr1.html
",['10.1016/j.actamat.2006.06.003']
2006--Murdick-D-A--Ga-As--LAMMPS--ipr1,2006--Murdick-D-A--Ga-As--LAMMPS--ipr1,cca0d548-03ac-463a-ac7d-3150f67f3910,2006--Murdick-D-A-Zhou-X-W-Wadley-H-N-G-et-al--Ga-As,b661f788-d285-4fdb-b0c2-0f82a99cb8a1,metal,atomic,False,bop,active,"['Ga', 'As']","['Ga', 'As']","[{'filename': 'GaAs.bop.table', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2006--Murdick-D-A-Zhou-X-W-Wadley-H-N-G-et-al--Ga-As/1/GaAs.bop.table'}]","Potential 2006--Murdick-D-A--Ga-As--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2006--Murdick-D-A-Zhou-X-W-Wadley-H-N-G-et-al--Ga-As/2006--Murdick-D-A--Ga-As--LAMMPS--ipr1.html
",['10.1103/physrevb.73.045206']
2006--Sun-D-Y--Mg--LAMMPS--ipr1,2006--Sun-D-Y--Mg--LAMMPS--ipr1,097bb56d-f57a-49c2-a28b-0703121bf3fe,2006--Sun-D-Y-Mendelev-M-I-Becker-C-A-et-al--Mg,d07092e4-8c38-4cf5-bd05-bf18f8b80776,metal,atomic,False,eam/fs,active,['Mg'],['Mg'],"[{'filename': 'Mg.eam.fs', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2006--Sun-D-Y-Mendelev-M-I-Becker-C-A-et-al--Mg/1/Mg.eam.fs'}]","Potential 2006--Sun-D-Y--Mg--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2006--Sun-D-Y-Mendelev-M-I-Becker-C-A-et-al--Mg/2006--Sun-D-Y--Mg--LAMMPS--ipr1.html
",['10.1103/physrevb.73.024116']
2006--Williams-P-L--Ag--LAMMPS--ipr1,2006--Williams-P-L--Ag--LAMMPS--ipr1,19b06879-fe19-414e-a7a0-f0bbf62a94e6,2006--Williams-P-L-Mishin-Y-Hamilton-J-C--Ag,ce32faaf-5d57-4861-a2ec-efbfc63f07e6,metal,atomic,False,eam/alloy,active,['Ag'],['Ag'],"[{'filename': 'Ag.eam.alloy', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2006--Williams-P-L-Mishin-Y-Hamilton-J-C--Ag/2/Ag.eam.alloy'}, {'filename': 'Ag06_releaseNotes_1.pdf', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2006--Williams-P-L-Mishin-Y-Hamilton-J-C--Ag/2/Ag06_releaseNotes_1.pdf'}]","Potential 2006--Williams-P-L--Ag--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2006--Williams-P-L-Mishin-Y-Hamilton-J-C--Ag/2006--Williams-P-L--Ag--LAMMPS--ipr1.html
",['10.1088/0965-0393/14/5/002']
2006--Williams-P-L--Cu-Ag--LAMMPS--ipr1,2006--Williams-P-L--Cu-Ag--LAMMPS--ipr1,e840f884-36ff-44e9-9d1b-09284f50701d,2006--Williams-P-L-Mishin-Y-Hamilton-J-C--Cu-Ag,cfe3a54f-c3b2-4b61-8b03-165613bdd829,metal,atomic,False,eam/alloy,active,"['Cu', 'Ag']","['Cu', 'Ag']","[{'filename': 'CuAg.eam.alloy', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2006--Williams-P-L-Mishin-Y-Hamilton-J-C--Cu-Ag/2/CuAg.eam.alloy'}, {'filename': 'CuAg06_releaseNotes_1.pdf', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2006--Williams-P-L-Mishin-Y-Hamilton-J-C--Cu-Ag/2/CuAg06_releaseNotes_1.pdf'}]","Potential 2006--Williams-P-L--Cu-Ag--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2006--Williams-P-L-Mishin-Y-Hamilton-J-C--Cu-Ag/2006--Williams-P-L--Cu-Ag--LAMMPS--ipr1.html
",['10.1088/0965-0393/14/5/002']
2007--Kumagai-T--Si--LAMMPS--ipr1,2007--Kumagai-T--Si--LAMMPS--ipr1,ee87565b-c8a9-4cc8-9f99-1e405f56d165,2007--Kumagai-T-Izumi-S-Hara-S-Sakai-S--Si,390be585-f40c-4e4c-ba6a-7aa0577dadee,metal,atomic,False,tersoff/mod,active,['Si'],['Si'],"[{'filename': 'Si.tersoff.mod', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2007--Kumagai-T-Izumi-S-Hara-S-Sakai-S--Si/1/Si.tersoff.mod'}]","Potential 2007--Kumagai-T--Si--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2007--Kumagai-T-Izumi-S-Hara-S-Sakai-S--Si/2007--Kumagai-T--Si--LAMMPS--ipr1.html
",['10.1016/j.commatsci.2006.07.013']
2007--Lee-B-J--Fe-H--LAMMPS--ipr1,2007--Lee-B-J--Fe-H--LAMMPS--ipr1,259b3eed-1954-491f-bf25-753ee4b08975,2007--Lee-B-J-Jang-J-W--Fe-H,be665778-e235-4082-8b1e-4a56284d19df,metal,atomic,False,meam,active,"['Fe', 'H']","['Fe', 'H']","[{'filename': 'FeH.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2007--Lee-B-J-Jang-J-W--Fe-H/1/FeH.meam'}, {'filename': 'library.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2007--Lee-B-J-Jang-J-W--Fe-H/1/library.meam'}]","Potential 2007--Lee-B-J--Fe-H--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2007--Lee-B-J-Jang-J-W--Fe-H/2007--Lee-B-J--Fe-H--LAMMPS--ipr1.html
",['10.1016/j.actamat.2007.08.041']
2007--Lee-B-J--Si--LAMMPS--ipr1,2007--Lee-B-J--Si--LAMMPS--ipr1,8adff235-8d05-4a75-92f6-e19e2c77ee43,2007--Lee-B-J--Si,2140461b-de7d-4065-9b52-9cdc85811d4d,metal,atomic,False,meam,active,['Si'],['Si'],"[{'filename': 'library.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2007--Lee-B-J--Si/1/library.meam'}, {'filename': 'Si.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2007--Lee-B-J--Si/1/Si.meam'}]","Potential 2007--Lee-B-J--Si--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2007--Lee-B-J--Si/2007--Lee-B-J--Si--LAMMPS--ipr1.html
",['10.1016/j.calphad.2006.10.002']
2007--Mendelev-M-I--Cu-Zr--LAMMPS--ipr1,2007--Mendelev-M-I--Cu-Zr--LAMMPS--ipr1,ae5f9b23-95bf-4f3a-83d8-0c3daac46992,2007--Mendelev-M-I-Sordelet-D-J-Kramer-M-J--Cu-Zr,fbb1e782-509e-4103-a735-db0050ad7477,metal,atomic,False,eam/fs,active,"['Cu', 'Zr']","['Cu', 'Zr']","[{'filename': 'Cu-Zr.eam.fs', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2007--Mendelev-M-I-Sordelet-D-J-Kramer-M-J--Cu-Zr/1/Cu-Zr.eam.fs'}]","Potential 2007--Mendelev-M-I--Cu-Zr--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2007--Mendelev-M-I-Sordelet-D-J-Kramer-M-J--Cu-Zr/2007--Mendelev-M-I--Cu-Zr--LAMMPS--ipr1.html
",['10.1063/1.2769157']
2007--Mendelev-M-I--V-Fe--LAMMPS--ipr1,2007--Mendelev-M-I--V-Fe--LAMMPS--ipr1,7d2a2e88-bbec-4431-bd5a-007d7ec22a00,2007--Mendelev-M-I-Han-S-Son-W-et-al--V-Fe,6b558c94-3b96-4bc1-840f-48521e8770b6,metal,atomic,False,eam/fs,active,"['V', 'Fe']","['V', 'Fe']","[{'filename': 'V-Fe.eam.fs', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2007--Mendelev-M-I-Han-S-Son-W-et-al--V-Fe/1/V-Fe.eam.fs'}]","Potential 2007--Mendelev-M-I--V-Fe--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2007--Mendelev-M-I-Han-S-Son-W-et-al--V-Fe/2007--Mendelev-M-I--V-Fe--LAMMPS--ipr1.html
",['10.1103/physrevb.76.214105']
